Crash ID,Contributing Factors,Crash Date,Crash Month,Crash Total Injury Count,Day of Week,Hour of Day,Intersecting Street Name,Latitude,Longitude,Number of Lanes,Road Class,Roadway Type,Speed Limit,Street Name,Surface Condition,Weather Condition,Charge,Citation,Person Age,Person Gender
19275809,TURNED IMPROPERLY - WRONG LANE,12/9/2022,12,0,FRIDAY,13:00 - 13:59,MILLER ST,33.21571419,-97.15358245,No Data,CITY STREET,No Data,30,W OAK ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,26,1 - MALE
19275810,CHANGED LANE WHEN UNSAFE,12/9/2022,12,0,FRIDAY,15:00 - 15:59,NOT REPORTED,33.26989457,-97.17794444,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035,1 - DRY,2 - CLOUDY,CHANGED LANE WHEN UNSAFE,10433495,41,1 - MALE
19275810,CHANGED LANE WHEN UNSAFE,12/9/2022,12,0,FRIDAY,15:00 - 15:59,NOT REPORTED,33.26989457,-97.17794444,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,23,1 - MALE
19276372,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,12/9/2022,12,1,FRIDAY,16:00 - 16:59,N/A,33.23084434,-97.09306039,No Data,OTHER ROADS,No Data,15,DANA DR,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,1 - MALE
19276372,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,12/9/2022,12,1,FRIDAY,16:00 - 16:59,N/A,33.23084434,-97.09306039,No Data,OTHER ROADS,No Data,15,DANA DR,1 - DRY,1 - CLEAR,NO CHARGES,No Data,17,1 - MALE
19276442,NONE,12/9/2022,12,0,FRIDAY,00:00 - 00:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,15,IH0035E,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,No Data,99 - UNKNOWN
19276580,TURNED IMPROPERLY - WRONG LANE,12/9/2022,12,1,FRIDAY,13:00 - 13:59,W CONGRESS ST,33.21927841,-97.13301237,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,22,1 - MALE
19276580,TURNED IMPROPERLY - WRONG LANE,12/9/2022,12,1,FRIDAY,13:00 - 13:59,W CONGRESS ST,33.21927841,-97.13301237,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,27,2 - FEMALE
19294357,DISREGARD STOP SIGN OR LIGHT,12/9/2022,12,2,FRIDAY,14:00 - 14:59,N BONNIE BRAE ST,33.22970041,-97.16098023,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,52,2 - FEMALE
19294357,DISREGARD STOP SIGN OR LIGHT,12/9/2022,12,2,FRIDAY,14:00 - 14:59,N BONNIE BRAE ST,33.22970041,-97.16098023,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,26,2 - FEMALE
19294357,DISREGARD STOP SIGN OR LIGHT,12/9/2022,12,2,FRIDAY,14:00 - 14:59,N BONNIE BRAE ST,33.22970041,-97.16098023,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,27,2 - FEMALE
19275596,FAILED TO CONTROL SPEED,12/10/2022,12,0,SATURDAY,16:00 - 16:59,LAKE SHARON DR,33.14314764,-97.09616327,6,FARM TO MARKET,"4 OR MORE LANES, DIVIDED",40,FM2499,2 - WET,3 - RAIN,NO CHARGES,No Data,16,1 - MALE
19275813,FAILED TO DRIVE IN SINGLE LANE,12/10/2022,12,0,SATURDAY,13:00 - 13:59,NOT REPORTED,33.29023819,-97.17793548,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035,2 - WET,3 - RAIN,NO CHARGES,No Data,46,2 - FEMALE
19275814,FAILED TO CONTROL SPEED,12/10/2022,12,0,SATURDAY,12:00 - 12:59,NOT REPORTED,33.24820147,-97.17716084,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035,2 - WET,3 - RAIN,NO CHARGES,No Data,21,1 - MALE
19275814,FAILED TO CONTROL SPEED,12/10/2022,12,0,SATURDAY,12:00 - 12:59,NOT REPORTED,33.24820147,-97.17716084,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035,2 - WET,3 - RAIN,NO CHARGES,No Data,20,2 - FEMALE
19276575,FAILED TO CONTROL SPEED,12/10/2022,12,0,SATURDAY,12:00 - 12:59,US0380,33.23084897,-97.13279117,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",35,US0377,2 - WET,3 - RAIN,NO CHARGES,No Data,26,1 - MALE
19276575,FAILED TO CONTROL SPEED,12/10/2022,12,0,SATURDAY,12:00 - 12:59,US0380,33.23084897,-97.13279117,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",35,US0377,2 - WET,3 - RAIN,NO CHARGES,No Data,60,2 - FEMALE
19276575,FAILED TO CONTROL SPEED,12/10/2022,12,0,SATURDAY,12:00 - 12:59,US0380,33.23084897,-97.13279117,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",35,US0377,2 - WET,3 - RAIN,NO CHARGES,No Data,1,1 - MALE
19276575,FAILED TO CONTROL SPEED,12/10/2022,12,0,SATURDAY,12:00 - 12:59,US0380,33.23084897,-97.13279117,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",35,US0377,2 - WET,3 - RAIN,NO CHARGES,No Data,3,2 - FEMALE
19276575,FAILED TO CONTROL SPEED,12/10/2022,12,0,SATURDAY,12:00 - 12:59,US0380,33.23084897,-97.13279117,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",35,US0377,2 - WET,3 - RAIN,NO CHARGES,No Data,23,2 - FEMALE
19276575,FAILED TO CONTROL SPEED,12/10/2022,12,0,SATURDAY,12:00 - 12:59,US0380,33.23084897,-97.13279117,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",35,US0377,2 - WET,3 - RAIN,NO CHARGES,No Data,17,2 - FEMALE
19277931,DISREGARD STOP SIGN OR LIGHT,12/10/2022,12,3,SATURDAY,16:00 - 16:59,S CARROLL BLVD,33.21459419,-97.13722246,No Data,CITY STREET,No Data,30,W HICKORY ST,2 - WET,3 - RAIN,FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY,10403876,65,1 - MALE
19277931,DISREGARD STOP SIGN OR LIGHT,12/10/2022,12,3,SATURDAY,16:00 - 16:59,S CARROLL BLVD,33.21459419,-97.13722246,No Data,CITY STREET,No Data,30,W HICKORY ST,2 - WET,3 - RAIN,NO CHARGES,No Data,57,1 - MALE
19277931,DISREGARD STOP SIGN OR LIGHT,12/10/2022,12,3,SATURDAY,16:00 - 16:59,S CARROLL BLVD,33.21459419,-97.13722246,No Data,CITY STREET,No Data,30,W HICKORY ST,2 - WET,3 - RAIN,NO CHARGES,No Data,39,2 - FEMALE
19277931,DISREGARD STOP SIGN OR LIGHT,12/10/2022,12,3,SATURDAY,16:00 - 16:59,S CARROLL BLVD,33.21459419,-97.13722246,No Data,CITY STREET,No Data,30,W HICKORY ST,2 - WET,3 - RAIN,NO CHARGES,No Data,38,1 - MALE
19277932,FAILED TO DRIVE IN SINGLE LANE; UNDER INFLUENCE - ALCOHOL,12/10/2022,12,0,SATURDAY,21:00 - 21:59,N/A,33.26648747,-97.10492563,No Data,CITY STREET,No Data,30,EVERLY CT,2 - WET,2 - CLOUDY,"DUTY ON STRIKING STRUCTURE, FIXTURE, OR HIGHWAY LANDSCAPING",22198470,54,1 - MALE
19276374,FAILED TO DRIVE IN SINGLE LANE,12/11/2022,12,0,SUNDAY,00:00 - 00:59,BIRDIE DR,33.17833666,-97.07657032,No Data,CITY STREET,No Data,30,EDWARDS RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
19276377,DISREGARD STOP AND GO SIGNAL,12/11/2022,12,0,SUNDAY,22:00 - 22:59,US0377,33.23085022,-97.13278961,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",40,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,21,2 - FEMALE
19276377,DISREGARD STOP AND GO SIGNAL,12/11/2022,12,0,SUNDAY,22:00 - 22:59,US0377,33.23085022,-97.13278961,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",40,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,1 - MALE
19276447,DRIVER INATTENTION,12/11/2022,12,0,SUNDAY,00:00 - 00:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,-1,JOYCE LN,2 - WET,3 - RAIN,NO CHARGES,No Data,No Data,99 - UNKNOWN
19277930,BACKED WITHOUT SAFETY,12/11/2022,12,0,SUNDAY,15:00 - 15:59,N/A,33.17290617,-97.10527041,No Data,CITY STREET,No Data,30,EL DORADO DR,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,66,2 - FEMALE
19279115,FAILED TO CONTROL SPEED,12/12/2022,12,0,MONDAY,19:00 - 19:59,NOT REPORTED,33.21392136,-97.16821664,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035,2 - WET,3 - RAIN,NO CHARGES,No Data,18,1 - MALE
19279255,FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,12/12/2022,12,0,MONDAY,16:00 - 16:59,N BONNIE BRAE ST,33.25592548,-97.16237052,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",55,US0077,1 - DRY,2 - CLOUDY,FAILED TO YIELD ROW OPEN INTERSECTION,10442305,20,2 - FEMALE
19279255,FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,12/12/2022,12,0,MONDAY,16:00 - 16:59,N BONNIE BRAE ST,33.25592548,-97.16237052,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",55,US0077,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,37,1 - MALE
19279255,FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,12/12/2022,12,0,MONDAY,16:00 - 16:59,N BONNIE BRAE ST,33.25592548,-97.16237052,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",55,US0077,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,14,1 - MALE
19279255,FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,12/12/2022,12,0,MONDAY,16:00 - 16:59,N BONNIE BRAE ST,33.25592548,-97.16237052,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",55,US0077,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,8,1 - MALE
19279263,FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY,12/12/2022,12,1,MONDAY,17:00 - 17:59,NOT REPORTED,33.19855902,-97.14325794,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,19,1 - MALE
19279263,FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY,12/12/2022,12,1,MONDAY,17:00 - 17:59,NOT REPORTED,33.19855902,-97.14325794,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,33,2 - FEMALE
19279263,FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY,12/12/2022,12,1,MONDAY,17:00 - 17:59,NOT REPORTED,33.19855902,-97.14325794,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,13,2 - FEMALE
19279263,FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY,12/12/2022,12,1,MONDAY,17:00 - 17:59,NOT REPORTED,33.19855902,-97.14325794,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,3,1 - MALE
19279263,FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY,12/12/2022,12,1,MONDAY,17:00 - 17:59,NOT REPORTED,33.19855902,-97.14325794,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,5,2 - FEMALE
19279263,FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY,12/12/2022,12,1,MONDAY,17:00 - 17:59,NOT REPORTED,33.19855902,-97.14325794,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,5,2 - FEMALE
19279263,FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY,12/12/2022,12,1,MONDAY,17:00 - 17:59,NOT REPORTED,33.19855902,-97.14325794,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,68,1 - MALE
19279263,FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY,12/12/2022,12,1,MONDAY,17:00 - 17:59,NOT REPORTED,33.19855902,-97.14325794,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,31,1 - MALE
19279537,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,12/12/2022,12,2,MONDAY,12:00 - 12:59,BRINKER RD,33.19549629,-97.09280955,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,76,2 - FEMALE
19279537,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,12/12/2022,12,2,MONDAY,12:00 - 12:59,BRINKER RD,33.19549629,-97.09280955,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,20,1 - MALE
19279537,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,12/12/2022,12,2,MONDAY,12:00 - 12:59,BRINKER RD,33.19549629,-97.09280955,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,18,1 - MALE
19279539,FAILED TO CONTROL SPEED,12/12/2022,12,0,MONDAY,14:00 - 14:59,N/A,33.20463278,-97.08419643,No Data,CITY STREET,No Data,45,S MAYHILL RD,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,49,2 - FEMALE
19279539,FAILED TO CONTROL SPEED,12/12/2022,12,0,MONDAY,14:00 - 14:59,N/A,33.20463278,-97.08419643,No Data,CITY STREET,No Data,45,S MAYHILL RD,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,23,1 - MALE
19279539,FAILED TO CONTROL SPEED,12/12/2022,12,0,MONDAY,14:00 - 14:59,N/A,33.20463278,-97.08419643,No Data,CITY STREET,No Data,45,S MAYHILL RD,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,66,1 - MALE
19280552,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,12/12/2022,12,0,MONDAY,15:00 - 15:59,N/A,33.22990777,-97.17088814,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,US0380,2 - WET,2 - CLOUDY,"FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY, DRIVING NO DL, FAIL TO YIELD ROW- TURNING LEFT","10403243, 10403243, 10403243",46,1 - MALE
19280552,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,12/12/2022,12,0,MONDAY,15:00 - 15:59,N/A,33.22990777,-97.17088814,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,US0380,2 - WET,2 - CLOUDY,NO CHARGES,No Data,55,1 - MALE
19281184,FAILED TO CONTROL SPEED,12/12/2022,12,0,MONDAY,17:00 - 17:59,NOT REPORTED,33.19752297,-97.14172254,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,71,2 - FEMALE
19281184,FAILED TO CONTROL SPEED,12/12/2022,12,0,MONDAY,17:00 - 17:59,NOT REPORTED,33.19752297,-97.14172254,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,50,2 - FEMALE
19281188,FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY,12/12/2022,12,0,MONDAY,18:00 - 18:59,NOT REPORTED,33.18002495,-97.09918952,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,21,2 - FEMALE
19281188,FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY,12/12/2022,12,0,MONDAY,18:00 - 18:59,NOT REPORTED,33.18002495,-97.09918952,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,21,1 - MALE
19281188,FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY,12/12/2022,12,0,MONDAY,18:00 - 18:59,NOT REPORTED,33.18002495,-97.09918952,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,42,2 - FEMALE
19281188,FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY,12/12/2022,12,0,MONDAY,18:00 - 18:59,NOT REPORTED,33.18002495,-97.09918952,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,No Data,99 - UNKNOWN
19281464,UNDER INFLUENCE - ALCOHOL,12/12/2022,12,0,MONDAY,23:00 - 23:59,FM0428,33.23357874,-97.13270173,6,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,2 - WET,3 - RAIN,DRIVING WHILE INTOXICATED,No Data,23,2 - FEMALE
19281466,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,12/12/2022,12,0,MONDAY,18:00 - 18:59,N/A,33.23154179,-97.17451696,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035,2 - WET,2 - CLOUDY,NO CHARGES,No Data,80,2 - FEMALE
19281466,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,12/12/2022,12,0,MONDAY,18:00 - 18:59,N/A,33.23154179,-97.17451696,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035,2 - WET,2 - CLOUDY,NO CHARGES,No Data,81,1 - MALE
19281466,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,12/12/2022,12,0,MONDAY,18:00 - 18:59,N/A,33.23154179,-97.17451696,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035,2 - WET,2 - CLOUDY,NO CHARGES,No Data,17,1 - MALE
19287472,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,12/12/2022,12,0,MONDAY,18:00 - 18:59,N/A,33.21474419,-97.16140245,No Data,CITY STREET,No Data,30,S BONNIE BRAE ST,2 - WET,3 - RAIN,FAIL TO YIELD RIGHT OF WAY PRIVATE DR,No Data,24,1 - MALE
19287472,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,12/12/2022,12,0,MONDAY,18:00 - 18:59,N/A,33.21474419,-97.16140245,No Data,CITY STREET,No Data,30,S BONNIE BRAE ST,2 - WET,3 - RAIN,NO CHARGES,No Data,34,1 - MALE
19287472,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,12/12/2022,12,0,MONDAY,18:00 - 18:59,N/A,33.21474419,-97.16140245,No Data,CITY STREET,No Data,30,S BONNIE BRAE ST,2 - WET,3 - RAIN,NO CHARGES,No Data,41,2 - FEMALE
19287484,FAILED TO CONTROL SPEED,12/12/2022,12,0,MONDAY,19:00 - 19:59,NOT REPORTED,33.2813929,-97.17802614,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035,2 - WET,3 - RAIN,NO CHARGES,No Data,35,1 - MALE
19287484,FAILED TO CONTROL SPEED,12/12/2022,12,0,MONDAY,19:00 - 19:59,NOT REPORTED,33.2813929,-97.17802614,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035,2 - WET,3 - RAIN,NO CHARGES,No Data,46,1 - MALE
19288909,FAILED TO CONTROL SPEED,12/12/2022,12,0,MONDAY,20:00 - 20:59,N/A,33.18714693,-97.10726267,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,SL0288,2 - WET,1 - CLEAR,NO CHARGES,No Data,No Data,1 - MALE
19288909,FAILED TO CONTROL SPEED,12/12/2022,12,0,MONDAY,20:00 - 20:59,N/A,33.18714693,-97.10726267,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,SL0288,2 - WET,1 - CLEAR,NO CHARGES,No Data,48,1 - MALE
19290454,FAULTY EVASIVE ACTION,12/12/2022,12,0,MONDAY,19:00 - 19:59,NOT REPORTED,33.1868732,-97.10831873,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,23,1 - MALE
19290454,FAULTY EVASIVE ACTION,12/12/2022,12,0,MONDAY,19:00 - 19:59,NOT REPORTED,33.1868732,-97.10831873,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,20,2 - FEMALE
19290454,FAULTY EVASIVE ACTION,12/12/2022,12,0,MONDAY,19:00 - 19:59,NOT REPORTED,33.1868732,-97.10831873,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,No Data,99 - UNKNOWN
19279125,DISREGARD STOP SIGN OR LIGHT,12/13/2022,12,1,TUESDAY,02:00 - 02:59,W OAK ST,33.21521419,-97.16936245,No Data,INTERSTATE,No Data,50,N I 35,2 - WET,1 - CLEAR,"NO DRIVER LICENSE, FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","10389247, 10389247",29,1 - MALE
19279125,DISREGARD STOP SIGN OR LIGHT,12/13/2022,12,1,TUESDAY,02:00 - 02:59,W OAK ST,33.21521419,-97.16936245,No Data,INTERSTATE,No Data,50,N I 35,2 - WET,1 - CLEAR,NO CHARGES,No Data,35,1 - MALE
19279125,DISREGARD STOP SIGN OR LIGHT,12/13/2022,12,1,TUESDAY,02:00 - 02:59,W OAK ST,33.21521419,-97.16936245,No Data,INTERSTATE,No Data,50,N I 35,2 - WET,1 - CLEAR,NO CHARGES,No Data,57,1 - MALE
19280564,DRIVER INATTENTION,12/13/2022,12,0,TUESDAY,10:00 - 10:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,50,IH0035,2 - WET,2 - CLOUDY,NO CHARGES,No Data,59,2 - FEMALE
19281622,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,12/13/2022,12,1,TUESDAY,15:00 - 15:59,COURTHOUSE DR,33.20083947,-97.09115943,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,49,2 - FEMALE
19281622,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,12/13/2022,12,1,TUESDAY,15:00 - 15:59,COURTHOUSE DR,33.20083947,-97.09115943,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,26,2 - FEMALE
19281623,FAILED TO CONTROL SPEED,12/13/2022,12,1,TUESDAY,15:00 - 15:59,S BONNIE BRAE ST,33.20875717,-97.16207898,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,64,1 - MALE
19281623,FAILED TO CONTROL SPEED,12/13/2022,12,1,TUESDAY,15:00 - 15:59,S BONNIE BRAE ST,33.20875717,-97.16207898,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,29,1 - MALE
19281625,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,12/13/2022,12,0,TUESDAY,10:00 - 10:59,N/A,33.23603991,-97.10332044,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0377,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,22,1 - MALE
19281625,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,12/13/2022,12,0,TUESDAY,10:00 - 10:59,N/A,33.23603991,-97.10332044,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0377,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,54,1 - MALE
19285336,TURNED WHEN UNSAFE,12/13/2022,12,0,TUESDAY,15:00 - 15:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,-1,E MCKINNEY ST,99 - UNKNOWN,99 - UNKNOWN,NO CHARGES,No Data,No Data,99 - UNKNOWN
19285336,TURNED WHEN UNSAFE,12/13/2022,12,0,TUESDAY,15:00 - 15:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,-1,E MCKINNEY ST,99 - UNKNOWN,99 - UNKNOWN,NO CHARGES,No Data,33,1 - MALE
19287159,DRIVER INATTENTION,12/13/2022,12,0,TUESDAY,09:00 - 09:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,50,IH0035,2 - WET,3 - RAIN,NO CHARGES,No Data,79,2 - FEMALE
19295617,DISREGARD STOP SIGN OR LIGHT,12/13/2022,12,1,TUESDAY,13:00 - 13:59,UNKNOWN,33.20668419,-97.14597247,No Data,CITY STREET,No Data,30,EAGLE DR,1 - DRY,1 - CLEAR,NO DRIVER LICENSE,10396402,40,2 - FEMALE
19295617,DISREGARD STOP SIGN OR LIGHT,12/13/2022,12,1,TUESDAY,13:00 - 13:59,UNKNOWN,33.20668419,-97.14597247,No Data,CITY STREET,No Data,30,EAGLE DR,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,1 - MALE
19295617,DISREGARD STOP SIGN OR LIGHT,12/13/2022,12,1,TUESDAY,13:00 - 13:59,UNKNOWN,33.20668419,-97.14597247,No Data,CITY STREET,No Data,30,EAGLE DR,1 - DRY,1 - CLEAR,NO CHARGES,No Data,22,2 - FEMALE
19283338,FAILED TO CONTROL SPEED,12/14/2022,12,1,WEDNESDAY,18:00 - 18:59,N/A,33.22982821,-97.11078291,No Data,CITY STREET,No Data,40,MINGO RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,33,1 - MALE
19283338,FAILED TO CONTROL SPEED,12/14/2022,12,1,WEDNESDAY,18:00 - 18:59,N/A,33.22982821,-97.11078291,No Data,CITY STREET,No Data,40,MINGO RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,20,1 - MALE
19283682,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,12/14/2022,12,0,WEDNESDAY,07:00 - 07:59,N/A,33.22973826,-97.11766246,No Data,CITY STREET,No Data,30,N RUDDELL ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,20,2 - FEMALE
19283682,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,12/14/2022,12,0,WEDNESDAY,07:00 - 07:59,N/A,33.22973826,-97.11766246,No Data,CITY STREET,No Data,30,N RUDDELL ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,43,1 - MALE
