,intersection_geom,ST_NAME_left,ST_NAME_right
1351,POINT (2390632.850139102 7137591.590609933),Wilsonwood,Wilsonwood
1352,POINT (2391087.154149081 7137455.659847637),Emerson,Emerson
1353,POINT (2391368.735329687 7137433.896040184),Longfellow,Emerson
1354,POINT (2391466.9818276395 7137635.31303968),Longfellow,Brightwood
1355,POINT (2391368.735329687 7137433.896040184),Longfellow,Emerson
1356,POINT (2391785.1616469305 7137388.441471681),Glenwood,Emerson
1357,POINT (2394930.7090829285 7137670.202668137),Emerson,Emerson
1358,POINT (2389615.100943051 7137327.165570545),Stuart,Chisholm
1359,POINT (2389617.3986878484 7137618.283783189),Stuart,Driftwood
1360,POINT (2394488.7155652954 7137798.965330239),Emerson,Emerson
1361,POINT (2390632.850139102 7137591.590609933),Castle,Wilsonwood
1362,POINT (2392206.0381451054 7137237.531471952),Woodhaven,Emerson
1363,POINT (2392206.0381451054 7137237.531471952),Woodhaven,Emerson
1364,POINT (2392077.2105717026 7137268.579514813),Woodhaven,Emerson
1365,POINT (2392077.2105717026 7137268.579514813),Woodhaven,Emerson
1366,POINT (2395644.66611152 7137093.874550247),Emerson,Archer
1367,POINT (2394024.522877926 7137065.089900259),Alan A Dale,Archer
1368,POINT (2394024.522877926 7137065.089900259),Archer,Archer
1369,POINT (2391114.7767361295 7136983.00498441),Robinwood,Clover
1370,POINT (2391087.154149081 7137455.659847637),Robinwood,Emerson
1371,POINT (2391781.504602065 7136969.953862784),Glenwood,Clover
1372,POINT (2391785.1616469305 7137388.441471681),Glenwood,Emerson
1373,POINT (2395644.66611152 7137093.874550247),Emerson,Archer
1374,POINT (2394475.9369439767 7136918.252716887),Nottingham,Archer
1375,POINT (2394475.9369439767 7136918.252716887),Nottingham,Archer
1376,POINT (2394488.7155652954 7137798.965330239),Nottingham,Emerson
1377,POINT (2390719.462610422 7136817.706957368),Crestwood,Liveoak
1378,POINT (2391114.7767361295 7136983.00498441),Robinwood,Clover
1379,POINT (2391114.1611574604 7136797.428185013),Robinwood,Liveoak
1380,POINT (2396417.903736265 7136889.490125463),Mill Pond,Emerson
1381,POINT (2396417.903736265 7136889.490125463),Mill Pond,Emerson
1382,POINT (2389580.888206551 7136671.768981237),Stuart,Coronado
1383,POINT (2389615.100943051 7137327.165570545),Stuart,Chisholm
1384,POINT (2394051.3212112538 7136657.9210909605),Locksley,Locksley
1385,POINT (2389691.8024232085 7136607.728610974),Coronado,Liveoak
1386,POINT (2389580.888206551 7136671.768981237),Coronado,Coronado
1387,POINT (2397829.2571756043 7136755.504665512),Mill Pond,Emerson
1388,POINT (2397829.2571756043 7136755.504665512),Mill Pond,Emerson
1389,POINT (2389244.846026785 7136649.171807621),Winchester,Coronado
1390,POINT (2389244.846026785 7136649.171807621),Winchester,Coronado
1391,POINT (2390160.016496856 7136577.486509732),Liveoak,Liveoak
1392,POINT (2390719.462610422 7136817.706957368),Liveoak,Liveoak
1393,POINT (2392142.1708377087 7136516.245442859),Woodhaven,Brookfield
1394,POINT (2392955.41001055 7136523.344537261),Rockwood,Royal
1395,POINT (2393059.1176798185 7137005.0111299325),Rockwood,Emerson
1396,POINT (2394051.3212112538 7136657.9210909605),Friar Tuck,Locksley
1397,POINT (2394475.468345099 7136492.529544939),Nottingham,Locksley
1398,POINT (2394475.9369439767 7136918.252716887),Nottingham,Archer
1399,POINT (2394475.9369439767 7136918.252716887),Nottingham,Archer
1400,POINT (2389691.8024232085 7136607.728610974),Sherman,Liveoak
1401,POINT (2389580.888206551 7136671.768981237),Stuart,Coronado
1402,POINT (2395863.0095799095 7136540.072174561),Northcrest,Foxcroft
1403,POINT (2395863.0095799095 7136540.072174561),Northcrest,Foxcroft
1404,POINT (2395922.2703042855 7136911.998883092),Northcrest,Emerson
1405,POINT (2396907.229697008 7136881.459309504),Old North,Emerson
1406,POINT (2396890.440149493 7136535.567396206),Old North,Foxcroft
1407,POINT (2396907.229697008 7136881.459309504),Old North,Emerson
1408,POINT (2397494.9169728677 7136834.724958032),Foxcroft,Emerson
1409,POINT (2397494.9169728677 7136834.724958032),Foxcroft,Emerson
1410,POINT (2396890.440149493 7136535.567396206),Foxcroft,Foxcroft
1411,POINT (2401850.4878126937 7136496.59171312),Cooper Creek,Mingo
1412,POINT (2401850.4878126937 7136496.59171312),Cooper Creek,Mingo
1413,POINT (2395863.728403799 7136256.2703283485),Northcrest,Chebi
1414,POINT (2395863.728403799 7136256.2703283485),Northcrest,Chebi
1415,POINT (2395863.0095799095 7136540.072174561),Northcrest,Foxcroft
1416,POINT (2395863.0095799095 7136540.072174561),Northcrest,Foxcroft
1417,POINT (2401850.4878126937 7136496.59171312),Cooper Creek,Mingo
1418,POINT (2401850.4878126937 7136496.59171312),Cooper Creek,Mingo
1419,POINT (2397749.3476314615 7136328.719042619),Freedom,Chebi
1420,POINT (2397829.2571756043 7136755.504665512),Freedom,Emerson
1421,POINT (2397829.2571756043 7136755.504665512),Freedom,Emerson
1422,POINT (2391128.174363931 7136197.243407863),Robinwood,Shadywood
1423,POINT (2391114.1611574604 7136797.428185013),Robinwood,Liveoak
1424,POINT (2391446.3085647617 7136186.876987677),Sherwood,Shadywood
1425,POINT (2391472.597107076 7136976.799783738),Sherwood,Clover
1426,POINT (2391472.597107076 7136976.799783738),Sherwood,Clover
1427,POINT (2394475.468345099 7136492.529544939),Nottingham,Locksley
1428,POINT (2394476.46441432 7136186.899880671),Nottingham,Williamsburg Row
1429,POINT (2393283.8422212335 7136196.573908203),Jamestown,Williamsburg Row
1430,POINT (2410589.5975899277 7136255.475401926),Trinity,University
1431,POINT (2410589.5975899277 7136255.475401926),Trinity,University
1432,POINT (2396885.878704088 7136189.838671212),Old North,Chebi
1433,POINT (2396885.878704088 7136189.838671212),Old North,Chebi
1434,POINT (2396890.440149493 7136535.567396206),Old North,Foxcroft
1435,POINT (2392123.5202053897 7136075.728573375),Woodhaven,Mistywood
1436,POINT (2392142.1708377087 7136516.245442859),Woodhaven,Brookfield
1437,POINT (2391787.1375878775 7136078.570586302),Glenwood,Mistywood
1438,POINT (2391781.504602065 7136969.953862784),Glenwood,Clover
1439,POINT (2390089.270932795 7135910.694129872),Northwood,Edgewood
1440,POINT (2390434.9220144907 7135900.67888241),Oakridge,Edgewood
1441,POINT (2390434.9220144907 7135900.67888241),Oakridge,Edgewood
1442,POINT (2391128.174363931 7136197.243407863),Robinwood,Shadywood
1443,POINT (2391117.4843003554 7135847.797132883),Robinwood,Mistywood
1444,POINT (2393288.557696549 7135840.053162593),Jamestown,Mistywood
1445,POINT (2393288.557696549 7135840.053162593),Jamestown,Mistywood
1446,POINT (2393283.8422212335 7136196.573908203),Jamestown,Williamsburg Row
1447,POINT (2392955.2776014083 7135839.285408593),Rockwood,Mistywood
1448,POINT (2392955.2776014083 7135839.285408593),Rockwood,Mistywood
1449,POINT (2392955.41001055 7136523.344537261),Rockwood,Royal
1450,POINT (2392618.8442791593 7135845.756676228),Mistywood,Mistywood
1451,POINT (2392123.5202053897 7136075.728573375),Mistywood,Mistywood
1452,POINT (2391450.907826067 7135837.631908172),Sherwood,Mistywood
1453,POINT (2391446.3085647617 7136186.876987677),Sherwood,Shadywood
1454,POINT (2391450.907826067 7135837.631908172),Sherwood,Mistywood
1455,POINT (2394474.8857688233 7135844.850077033),Nottingham,Mistywood
1456,POINT (2394474.8857688233 7135844.850077033),Nottingham,Mistywood
1457,POINT (2394476.46441432 7136186.899880671),Nottingham,Williamsburg Row
1458,POINT (2391592.2087965216 7135788.552629088),Glenwood,Mistywood
1459,POINT (2391787.1375878775 7136078.570586302),Glenwood,Mistywood
1460,POINT (2398428.246536477 7135864.780591084),Craig,Mistywood
1461,POINT (2398428.246536477 7135864.780591084),Craig,Mistywood
1462,POINT (2398467.469038658 7136589.389317351),Craig,Emerson
1463,POINT (2398088.900432318 7135860.239757556),Liberty,Mistywood
1464,POINT (2398088.900432318 7135860.239757556),Liberty,Mistywood
1465,POINT (2398154.427784426 7136676.165160993),Liberty,Emerson
1466,POINT (2398154.427784426 7136676.165160993),Liberty,Emerson
1467,POINT (2397740.3827619078 7135855.579930998),Freedom,Mistywood
1468,POINT (2397740.3827619078 7135855.579930998),Freedom,Mistywood
1469,POINT (2397749.3476314615 7136328.719042619),Freedom,Chebi
1470,POINT (2398428.246536477 7135864.780591084),Craig,Mistywood
1471,POINT (2398428.246536477 7135864.780591084),Craig,Mistywood
1472,POINT (2394471.9559711395 7135604.6633340735),Nottingham,Robin
1473,POINT (2394474.8857688233 7135844.850077033),Nottingham,Mistywood
1474,POINT (2394474.8857688233 7135844.850077033),Nottingham,Mistywood
1475,POINT (2390604.7425633147 7135542.68909182),Crestwood,Linwood
1476,POINT (2390609.2284251605 7135899.330714439),Crestwood,Edgewood
1477,POINT (2390609.2284251605 7135899.330714439),Crestwood,Edgewood
1478,POINT (2391110.0425893604 7135483.839285595),Robinwood,Kayewood
1479,POINT (2391117.4843003554 7135847.797132883),Robinwood,Mistywood
1480,POINT (2391553.146051395 7135504.2272703685),Glenwood,Kayewood
1481,POINT (2391592.2087965216 7135788.552629088),Glenwood,Mistywood
1482,POINT (2392966.1518731313 7135479.207531785),Rockwood,Laurelwood
1483,POINT (2392966.1518731313 7135479.207531785),Rockwood,Laurelwood
1484,POINT (2392955.2776014083 7135839.285408593),Rockwood,Mistywood
1485,POINT (2392955.2776014083 7135839.285408593),Rockwood,Mistywood
1486,POINT (2390604.7425633147 7135542.68909182),Crestwood,Linwood
1487,POINT (2390591.228219091 7135175.013100762),Crestwood,Greenwood
1488,POINT (2390591.228219091 7135175.013100762),Crestwood,Greenwood
1489,POINT (2390915.39107271 7135171.997725991),Kayewood,Greenwood
1490,POINT (2390915.39107271 7135171.997725991),Kayewood,Greenwood
1491,POINT (2391110.0425893604 7135483.839285595),Kayewood,Kayewood
1492,POINT (2391227.372960254 7135165.1866961755),Robinwood,Greenwood
1493,POINT (2391232.0914941025 7135503.638480233),Robinwood,Kayewood
1494,POINT (2391227.372960254 7135165.1866961755),Robinwood,Greenwood
1495,POINT (2391232.0914941025 7135503.638480233),Robinwood,Kayewood
1496,POINT (2392873.080021102 7135117.756110983),Greenwood,Greenwood
1497,POINT (2393529.400345781 7135432.077431407),Greenwood,Laurelwood
1498,POINT (2393529.400345781 7135432.077431407),Greenwood,Laurelwood
1499,POINT (2392873.080021102 7135117.756110983),Redwood,Greenwood
1500,POINT (2392678.726200662 7135479.048748972),Redwood,Laurelwood
1501,POINT (2392678.726200662 7135479.048748972),Redwood,Laurelwood
1502,POINT (2391558.4651750633 7135100.412834855),Glenwood,Greenwood
1503,POINT (2391551.3443797017 7135176.729612549),Glenwood,Greenwood
1504,POINT (2392295.597049446 7135084.660744108),Kayewood,Greenwood
1505,POINT (2392295.597049446 7135084.660744108),Kayewood,Greenwood
1506,POINT (2392075.2220188174 7135332.816996367),Kayewood,Laurelwood
1507,POINT (2392075.2220188174 7135332.816996367),Kayewood,Kayewood
1508,POINT (2400415.164876974 7134999.979703463),Spring Valley,Morningside
1509,POINT (2400417.5122691486 7135280.184383494),Spring Valley,Twilight
1510,POINT (2396263.749226763 7134918.949929464),Village Dr,Village Dr
1511,POINT (2396276.6658711955 7135326.645797297),Village Dr,University
1512,POINT (2396276.6658711955 7135326.645797297),Village Dr,University
1513,POINT (2392916.189320085 7134863.623720076),Redwood,University
1514,POINT (2392916.189320085 7134863.623720076),Redwood,University
1515,POINT (2392873.080021102 7135117.756110983),Redwood,Greenwood
1516,POINT (2388989.3304757937 7135146.723544911),Preston,Greenwood
1517,POINT (2388989.3304757937 7135146.723544911),Preston,Greenwood
1518,POINT (2393297.2631934765 7134719.479011668),Shawnee,Mohican
1519,POINT (2393184.9882986406 7134885.369858135),Shawnee,University
1520,POINT (2393184.9882986406 7134885.369858135),Shawnee,University
1521,POINT (2390898.8275170927 7134571.411345454),Kayewood,Palmwood
1522,POINT (2390915.39107271 7135171.997725991),Kayewood,Greenwood
1523,POINT (2390915.39107271 7135171.997725991),Kayewood,Greenwood
1524,POINT (2391201.5475829584 7134571.755381034),Robinwood,Palmwood
1525,POINT (2391227.372960254 7135165.1866961755),Robinwood,Greenwood
1526,POINT (2391201.5475829584 7134571.755381034),Robinwood,Palmwood
1527,POINT (2391227.372960254 7135165.1866961755),Robinwood,Greenwood
1528,POINT (2391540.859384399 7134579.861409144),Glenwood,Palmwood
1529,POINT (2391558.4651750633 7135100.412834855),Glenwood,Greenwood
1530,POINT (2392930.168567898 7134499.948474326),Redwood,Cherokee
1531,POINT (2392930.168567898 7134499.948474326),Redwood,Cherokee
1532,POINT (2392920.256136528 7134787.266859572),Redwood,University
1533,POINT (2392920.256136528 7134787.266859572),Redwood,University
1534,POINT (2393275.739875135 7134497.239741216),Shawnee,Cherokee
1535,POINT (2393297.2631934765 7134719.479011668),Shawnee,Mohican
1536,POINT (2388864.7155911713 7134388.26474796),Brown,Roberts
1537,POINT (2388864.7155911713 7134388.26474796),Brown,Roberts
1538,POINT (2389415.6515597743 7134348.178422559),Sauls,Roberts
1539,POINT (2389415.6515597743 7134348.178422559),Sauls,Roberts
1540,POINT (2389411.515654849 7135130.422089911),Sauls,Greenwood
1541,POINT (2389411.515654849 7135130.422089911),Sauls,Greenwood
1542,POINT (2389855.9050613237 7134353.9510387555),Cherrywood,Roberts
1543,POINT (2389842.4912587143 7135143.350266415),Cherrywood,Greenwood
1544,POINT (2389842.4912587143 7135143.350266415),Cherrywood,Greenwood
1545,POINT (2394043.384224385 7134718.440205971),Navajo,Mohican
1546,POINT (2394044.713189771 7134387.345112539),Navajo,Nevada
1547,POINT (2394043.384224385 7134718.440205971),Navajo,Mohican
1548,POINT (2389855.9050613237 7134353.9510387555),Cherrywood,Roberts
1549,POINT (2390740.377838467 7134296.433193858),Crestwood,Kayewood
1550,POINT (2390545.3696553805 7135174.410455086),Crestwood,Greenwood
1551,POINT (2390545.3696553805 7135174.410455086),Crestwood,Greenwood
1552,POINT (2393712.8628211278 7134277.430633156),Inca,Nevada
1553,POINT (2392595.467536529 7134142.583206251),Boyd,Creek
1554,POINT (2392595.467536529 7134142.583206251),Boyd,Creek
1555,POINT (2392826.0761160557 7134509.488894349),Boyd,Cherokee
1556,POINT (2392935.0721620065 7134128.876179743),Redwood,Creek
1557,POINT (2392935.0721620065 7134128.876179743),Redwood,Creek
1558,POINT (2392930.168567898 7134499.948474326),Redwood,Cherokee
1559,POINT (2392930.168567898 7134499.948474326),Redwood,Cherokee
1560,POINT (2393271.42733589 7134129.6841613725),Shawnee,Creek
1561,POINT (2393271.42733589 7134129.6841613725),Shawnee,Creek
1562,POINT (2393275.739875135 7134497.239741216),Shawnee,Cherokee
1563,POINT (2393592.929194542 7134097.551680426),Nevada,Creek
1564,POINT (2393592.929194542 7134097.551680426),Nevada,Creek
1565,POINT (2393712.8628211278 7134277.430633156),Nevada,Nevada
1566,POINT (2389291.438500164 7134026.354613662),Brown,Woodland
1567,POINT (2389291.438500164 7134026.354613662),Brown,Woodland
1568,POINT (2389177.133230871 7134348.692077922),Brown,Roberts
1569,POINT (2389177.133230871 7134348.692077922),Brown,Roberts
1570,POINT (2392594.3005018537 7133767.792235538),Boyd,Choctaw
1571,POINT (2392595.467536529 7134142.583206251),Boyd,Creek
1572,POINT (2392594.3005018537 7133767.792235538),Boyd,Choctaw
1573,POINT (2392595.467536529 7134142.583206251),Boyd,Creek
1574,POINT (2392936.966456668 7133754.12560242),Redwood,Choctaw
1575,POINT (2392936.966456668 7133754.12560242),Redwood,Choctaw
1576,POINT (2392935.0721620065 7134128.876179743),Redwood,Creek
1577,POINT (2392935.0721620065 7134128.876179743),Redwood,Creek
1578,POINT (2393282.4976723087 7133755.054907622),Shawnee,Choctaw
1579,POINT (2393271.42733589 7134129.6841613725),Shawnee,Creek
1580,POINT (2393271.42733589 7134129.6841613725),Shawnee,Creek
1581,POINT (2392623.6113188714 7133400.680977424),Boyd,Seminole
1582,POINT (2392594.3005018537 7133767.792235538),Boyd,Choctaw
1583,POINT (2392623.6113188714 7133400.680977424),Boyd,Seminole
1584,POINT (2392594.3005018537 7133767.792235538),Boyd,Choctaw
1585,POINT (2392935.6109768664 7133393.8865524875),Redwood,Seminole
1586,POINT (2392936.966456668 7133754.12560242),Redwood,Choctaw
1587,POINT (2392936.966456668 7133754.12560242),Redwood,Choctaw
1588,POINT (2398123.7736840686 7133710.289109819),Brandywine,Brandywine
1589,POINT (2393372.1688736235 7133217.728488332),Shawnee,Mingo
1590,POINT (2393372.1688736235 7133217.728488332),Shawnee,Mingo
1591,POINT (2393282.4976723087 7133755.054907622),Shawnee,Choctaw
1592,POINT (2397830.666800972 7133218.79685839),Misty Hollow,Oakshire
1593,POINT (2397830.666800972 7133218.79685839),Misty Hollow,Oakshire
1594,POINT (2397866.7594749397 7133721.406727244),Misty Hollow,Brandywine
1595,POINT (2397866.7594749397 7133721.406727244),Misty Hollow,Brandywine
1596,POINT (2397347.2537887674 7133237.809080003),Briarwood,Oakshire
1597,POINT (2397347.2537887674 7133237.809080003),Briarwood,Oakshire
1598,POINT (2397356.1290676515 7133718.223265143),Briarwood,Brandywine
1599,POINT (2397356.1290676515 7133718.223265143),Briarwood,Brandywine
1600,POINT (2397601.019797477 7133241.198280441),Copper Ridge,Oakshire
1601,POINT (2397601.019797477 7133241.198280441),Copper Ridge,Oakshire
1602,POINT (2397616.0546364505 7133718.056274364),Copper Ridge,Brandywine
1603,POINT (2397616.0546364505 7133718.056274364),Copper Ridge,Brandywine
1604,POINT (2392949.398342536 7133044.7634730525),Redwood,Mingo
1605,POINT (2392935.6109768664 7133393.8865524875),Redwood,Seminole
1606,POINT (2392949.398342536 7133044.7634730525),Mingo,Mingo
1607,POINT (2392623.6113188714 7133400.680977424),Boyd,Seminole
1608,POINT (2392623.6113188714 7133400.680977424),Boyd,Seminole
1609,POINT (2393060.496106891 7132736.951119784),Tyler,Tyler
1610,POINT (2396917.3208912443 7132686.281355872),Mockingbird,Audra
1611,POINT (2396917.3208912443 7132686.281355872),Mockingbird,Audra
1612,POINT (2396910.0424097837 7133231.974557972),Mockingbird,Oakshire
1613,POINT (2396910.0424097837 7133231.974557972),Mockingbird,Oakshire
1614,POINT (2392695.4734775247 7132590.22312237),Boyd,Tyler
1615,POINT (2399647.261264208 7132067.86060958),TX-288-LOOP N,Prominence
