Crash ID,Crash Total Injury Count,Fatal Crash Flag,Person Injury Severity,Person Not Injured Count,Person Total Injury Count,Contributing Factors,Crash Date,Crash Month,Crash Total Injury Count,Day of Week,Hour of Day,Intersecting Street Name,Latitude,Longitude,Number of Lanes,Road Class,Roadway Type,Speed Limit,Street Name,Surface Condition,Weather Condition,Charge,Citation,Person Age,Person Gender
19212094,1,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44867,11,1,WEDNESDAY,23:00 - 23:59,S BONNIE BRAE ST,33.20864063,-97.16183164,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",35,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,1 - MALE
19228251,0,0,99 - UNKNOWN,0,0,DROVE WITHOUT HEADLIGHTS;FLEEING OR EVADING POLICE;UNSAFE SPEED,44867,11,0,WEDNESDAY,02:00 - 02:59,N/A,33.32568406,-97.18056394,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",55,IH0035,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
19257000,0,0,99 - UNKNOWN,0,0,FAILED TO CONTROL SPEED,44867,11,0,WEDNESDAY,05:00 - 05:59,FM0426,33.2101403,-97.08365914,No Data,FARM TO MARKET,No Data,45,S MAYHILL RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
19257000,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44867,11,0,WEDNESDAY,05:00 - 05:59,FM0426,33.2101403,-97.08365914,No Data,FARM TO MARKET,No Data,45,S MAYHILL RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,27,1 - MALE
19208126,0,0,N - NOT INJURED,1,0,FAILED TO DRIVE IN SINGLE LANE,44868,11,0,THURSDAY,08:00 - 08:59,NOT REPORTED,33.31602122,-97.17981386,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",75,IH0035,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,18,1 - MALE
19208127,0,0,99 - UNKNOWN,0,0,PASSED IN NO PASSING LANE,44868,11,0,THURSDAY,07:00 - 07:59,NOT REPORTED,33.18002495,-97.09918952,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,No Data,99 - UNKNOWN
19208127,0,0,N - NOT INJURED,1,0,PASSED IN NO PASSING LANE,44868,11,0,THURSDAY,07:00 - 07:59,NOT REPORTED,33.18002495,-97.09918952,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,26,2 - FEMALE
19208128,0,0,N - NOT INJURED,1,0,FOLLOWED TOO CLOSELY,44868,11,0,THURSDAY,13:00 - 13:59,N/A,33.20341642,-97.12907853,4,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,22,2 - FEMALE
19208128,0,0,N - NOT INJURED,1,0,FOLLOWED TOO CLOSELY,44868,11,0,THURSDAY,13:00 - 13:59,N/A,33.20341642,-97.12907853,4,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,1 - MALE
19209921,0,0,N - NOT INJURED,1,0,OTHER (EXPLAIN IN NARRATIVE),44868,11,0,THURSDAY,21:00 - 21:59,N/A,33.21464419,-97.14614016,No Data,CITY STREET,No Data,20,W HICKORY ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,1 - MALE
19209921,0,0,N - NOT INJURED,1,0,OTHER (EXPLAIN IN NARRATIVE),44868,11,0,THURSDAY,21:00 - 21:59,N/A,33.21464419,-97.14614016,No Data,CITY STREET,No Data,20,W HICKORY ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,74,2 - FEMALE
19209921,0,0,N - NOT INJURED,1,0,OTHER (EXPLAIN IN NARRATIVE),44868,11,0,THURSDAY,21:00 - 21:59,N/A,33.21464419,-97.14614016,No Data,CITY STREET,No Data,20,W HICKORY ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,15,2 - FEMALE
19212124,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,44868,11,0,THURSDAY,15:00 - 15:59,BRIGHTON DR,33.17099419,-97.09074247,No Data,CITY STREET,No Data,45,STATE SCHOOL RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,22,2 - FEMALE
19212124,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,44868,11,0,THURSDAY,15:00 - 15:59,BRIGHTON DR,33.17099419,-97.09074247,No Data,CITY STREET,No Data,45,STATE SCHOOL RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,20,2 - FEMALE
19214767,0,0,N - NOT INJURED,1,0,BACKED WITHOUT SAFETY,44868,11,0,THURSDAY,13:00 - 13:59,UNKNOWN,33.18249565,-97.09853225,No Data,CITY STREET,No Data,30,COLORADO BLVD,1 - DRY,2 - CLOUDY,FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY,10456297,23,2 - FEMALE
19214767,0,0,N - NOT INJURED,1,0,BACKED WITHOUT SAFETY,44868,11,0,THURSDAY,13:00 - 13:59,UNKNOWN,33.18249565,-97.09853225,No Data,CITY STREET,No Data,30,COLORADO BLVD,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,53,2 - FEMALE
19216567,1,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,44868,11,1,THURSDAY,20:00 - 20:59,E RYAN RD,33.16161512,-97.1065667,2,FARM TO MARKET,"2 LANE, 2 WAY",45,FM2181,1 - DRY,1 - CLEAR,NO CHARGES,No Data,29,1 - MALE
19216567,1,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,44868,11,1,THURSDAY,20:00 - 20:59,E RYAN RD,33.16161512,-97.1065667,2,FARM TO MARKET,"2 LANE, 2 WAY",45,FM2181,1 - DRY,1 - CLEAR,NO CHARGES,No Data,40,1 - MALE
19216567,1,0,B - SUSPECTED MINOR INJURY,0,1,FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,44868,11,1,THURSDAY,20:00 - 20:59,E RYAN RD,33.16161512,-97.1065667,2,FARM TO MARKET,"2 LANE, 2 WAY",45,FM2181,1 - DRY,1 - CLEAR,NO CHARGES,No Data,34,2 - FEMALE
19216567,1,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,44868,11,1,THURSDAY,20:00 - 20:59,E RYAN RD,33.16161512,-97.1065667,2,FARM TO MARKET,"2 LANE, 2 WAY",45,FM2181,1 - DRY,1 - CLEAR,NO CHARGES,No Data,40,1 - MALE
19216650,1,0,C - POSSIBLE INJURY,0,1,DRIVER INATTENTION; FAILED TO CONTROL SPEED,44868,11,1,THURSDAY,17:00 - 17:59,WESTCOURT RD,33.20186785,-97.19063291,2,FARM TO MARKET,"2 LANE, 2 WAY",45,FM1515,1 - DRY,1 - CLEAR,FAIL TO CONTROL SPEED,10328317,35,2 - FEMALE
19216650,1,0,N - NOT INJURED,1,0,DRIVER INATTENTION; FAILED TO CONTROL SPEED,44868,11,1,THURSDAY,17:00 - 17:59,WESTCOURT RD,33.20186785,-97.19063291,2,FARM TO MARKET,"2 LANE, 2 WAY",45,FM1515,1 - DRY,1 - CLEAR,NO CHARGES,No Data,40,2 - FEMALE
19222183,0,0,99 - UNKNOWN,0,0,DISREGARD STOP SIGN OR LIGHT,44868,11,0,THURSDAY,14:00 - 14:59,ADMINISTRATION DR,33.22650418,-97.12723246,No Data,CITY STREET,No Data,20,N BELL AVE,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
19222183,0,0,N - NOT INJURED,1,0,DISREGARD STOP SIGN OR LIGHT,44868,11,0,THURSDAY,14:00 - 14:59,ADMINISTRATION DR,33.22650418,-97.12723246,No Data,CITY STREET,No Data,20,N BELL AVE,1 - DRY,1 - CLEAR,NO CHARGES,No Data,39,2 - FEMALE
19222183,0,0,N - NOT INJURED,1,0,DISREGARD STOP SIGN OR LIGHT,44868,11,0,THURSDAY,14:00 - 14:59,ADMINISTRATION DR,33.22650418,-97.12723246,No Data,CITY STREET,No Data,20,N BELL AVE,1 - DRY,1 - CLEAR,NO CHARGES,No Data,3,1 - MALE
19209929,2,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44869,11,2,FRIDAY,18:00 - 18:59,FM0428,33.23212814,-97.13275146,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",35,US0077,2 - WET,3 - RAIN,"FAILED TO CONTROL SPEED, FMFR, EXPIRED DL","10384290, 10384290, 10384290",40,2 - FEMALE
19209929,2,0,C - POSSIBLE INJURY,0,1,FAILED TO CONTROL SPEED,44869,11,2,FRIDAY,18:00 - 18:59,FM0428,33.23212814,-97.13275146,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",35,US0077,2 - WET,3 - RAIN,NO CHARGES,No Data,9,1 - MALE
19209929,2,0,C - POSSIBLE INJURY,0,1,FAILED TO CONTROL SPEED,44869,11,2,FRIDAY,18:00 - 18:59,FM0428,33.23212814,-97.13275146,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",35,US0077,2 - WET,3 - RAIN,NO CHARGES,No Data,31,1 - MALE
19209929,2,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44869,11,2,FRIDAY,18:00 - 18:59,FM0428,33.23212814,-97.13275146,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",35,US0077,2 - WET,3 - RAIN,NO CHARGES,No Data,60,2 - FEMALE
19209929,2,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44869,11,2,FRIDAY,18:00 - 18:59,FM0428,33.23212814,-97.13275146,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",35,US0077,2 - WET,3 - RAIN,NO CHARGES,No Data,47,1 - MALE
19209929,2,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44869,11,2,FRIDAY,18:00 - 18:59,FM0428,33.23212814,-97.13275146,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",35,US0077,2 - WET,3 - RAIN,NO CHARGES,No Data,47,2 - FEMALE
19209929,2,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44869,11,2,FRIDAY,18:00 - 18:59,FM0428,33.23212814,-97.13275146,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",35,US0077,2 - WET,3 - RAIN,NO CHARGES,No Data,4,2 - FEMALE
19210112,0,0,N - NOT INJURED,1,0,FOLLOWED TOO CLOSELY;UNSAFE SPEED,44869,11,0,FRIDAY,11:00 - 11:59,NOT REPORTED,33.19012963,-97.11277911,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,20,2 - FEMALE
19210112,0,0,N - NOT INJURED,1,0,FOLLOWED TOO CLOSELY;UNSAFE SPEED,44869,11,0,FRIDAY,11:00 - 11:59,NOT REPORTED,33.19012963,-97.11277911,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,46,1 - MALE
19210112,0,0,N - NOT INJURED,1,0,FOLLOWED TOO CLOSELY;UNSAFE SPEED,44869,11,0,FRIDAY,11:00 - 11:59,NOT REPORTED,33.19012963,-97.11277911,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,2,2 - FEMALE
19210112,0,0,N - NOT INJURED,1,0,FOLLOWED TOO CLOSELY;UNSAFE SPEED,44869,11,0,FRIDAY,11:00 - 11:59,NOT REPORTED,33.19012963,-97.11277911,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,32,2 - FEMALE
19210112,0,0,N - NOT INJURED,1,0,FOLLOWED TOO CLOSELY;UNSAFE SPEED,44869,11,0,FRIDAY,11:00 - 11:59,NOT REPORTED,33.19012963,-97.11277911,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,18,1 - MALE
19210112,0,0,N - NOT INJURED,1,0,FOLLOWED TOO CLOSELY;UNSAFE SPEED,44869,11,0,FRIDAY,11:00 - 11:59,NOT REPORTED,33.19012963,-97.11277911,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,55,1 - MALE
19210112,0,0,N - NOT INJURED,1,0,FOLLOWED TOO CLOSELY;UNSAFE SPEED,44869,11,0,FRIDAY,11:00 - 11:59,NOT REPORTED,33.19012963,-97.11277911,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,50,1 - MALE
19210112,0,0,N - NOT INJURED,1,0,FOLLOWED TOO CLOSELY;UNSAFE SPEED,44869,11,0,FRIDAY,11:00 - 11:59,NOT REPORTED,33.19012963,-97.11277911,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,26,1 - MALE
19212127,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44869,11,0,FRIDAY,08:00 - 08:59,NOT REPORTED,33.18002495,-97.09918952,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,59,1 - MALE
19212129,2,0,N - NOT INJURED,1,0,FOLLOWED TOO CLOSELY,44869,11,2,FRIDAY,12:00 - 12:59,NOT REPORTED,33.18967972,-97.11210157,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,24,1 - MALE
19212129,2,0,B - SUSPECTED MINOR INJURY,0,1,FOLLOWED TOO CLOSELY,44869,11,2,FRIDAY,12:00 - 12:59,NOT REPORTED,33.18967972,-97.11210157,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,32,1 - MALE
19212129,2,0,C - POSSIBLE INJURY,0,1,FOLLOWED TOO CLOSELY,44869,11,2,FRIDAY,12:00 - 12:59,NOT REPORTED,33.18967972,-97.11210157,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,33,2 - FEMALE
19212132,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44869,11,0,FRIDAY,09:00 - 09:59,N/A,33.18267395,-97.1030024,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,48,1 - MALE
19212132,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44869,11,0,FRIDAY,09:00 - 09:59,N/A,33.18267395,-97.1030024,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,45,1 - MALE
19212138,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44869,11,0,FRIDAY,14:00 - 14:59,N/A,33.18100359,-97.10061807,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035E,2 - WET,2 - CLOUDY,NO CHARGES,No Data,39,2 - FEMALE
19212138,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44869,11,0,FRIDAY,14:00 - 14:59,N/A,33.18100359,-97.10061807,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035E,2 - WET,2 - CLOUDY,NO CHARGES,No Data,30,1 - MALE
19212139,0,0,N - NOT INJURED,1,0,FAILED TO DRIVE IN SINGLE LANE,44869,11,0,FRIDAY,14:00 - 14:59,N/A,33.15082957,-97.14191941,2,FARM TO MARKET,"2 LANE, 2 WAY",50,FM1830,2 - WET,3 - RAIN,NO CHARGES,No Data,24,2 - FEMALE
19212139,0,0,N - NOT INJURED,1,0,FAILED TO DRIVE IN SINGLE LANE,44869,11,0,FRIDAY,14:00 - 14:59,N/A,33.15082957,-97.14191941,2,FARM TO MARKET,"2 LANE, 2 WAY",50,FM1830,2 - WET,3 - RAIN,NO CHARGES,No Data,26,1 - MALE
19212139,0,0,N - NOT INJURED,1,0,FAILED TO DRIVE IN SINGLE LANE,44869,11,0,FRIDAY,14:00 - 14:59,N/A,33.15082957,-97.14191941,2,FARM TO MARKET,"2 LANE, 2 WAY",50,FM1830,2 - WET,3 - RAIN,NO CHARGES,No Data,71,1 - MALE
19212140,0,0,N - NOT INJURED,1,0,OTHER (EXPLAIN IN NARRATIVE),44869,11,0,FRIDAY,14:00 - 14:59,N/A,33.20631748,-97.14149246,No Data,CITY STREET,No Data,30,BERNARD ST,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,39,2 - FEMALE
19212140,0,0,N - NOT INJURED,1,0,OTHER (EXPLAIN IN NARRATIVE),44869,11,0,FRIDAY,14:00 - 14:59,N/A,33.20631748,-97.14149246,No Data,CITY STREET,No Data,30,BERNARD ST,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,23,1 - MALE
19212140,0,0,N - NOT INJURED,1,0,OTHER (EXPLAIN IN NARRATIVE),44869,11,0,FRIDAY,14:00 - 14:59,N/A,33.20631748,-97.14149246,No Data,CITY STREET,No Data,30,BERNARD ST,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,No Data,1 - MALE
19212140,0,0,N - NOT INJURED,1,0,OTHER (EXPLAIN IN NARRATIVE),44869,11,0,FRIDAY,14:00 - 14:59,N/A,33.20631748,-97.14149246,No Data,CITY STREET,No Data,30,BERNARD ST,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,No Data,1 - MALE
19212148,1,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,44869,11,1,FRIDAY,16:00 - 16:59,N/A,33.23078021,-97.16097316,No Data,CITY STREET,No Data,35,N BONNIE BRAE ST,2 - WET,2 - CLOUDY,NO CHARGES,No Data,48,2 - FEMALE
19212148,1,0,C - POSSIBLE INJURY,0,1,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,44869,11,1,FRIDAY,16:00 - 16:59,N/A,33.23078021,-97.16097316,No Data,CITY STREET,No Data,35,N BONNIE BRAE ST,2 - WET,2 - CLOUDY,NO CHARGES,No Data,41,1 - MALE
19213933,0,0,N - NOT INJURED,1,0,UNSAFE SPEED,44869,11,0,FRIDAY,14:00 - 14:59,N/A,33.14977695,-97.13973052,No Data,COUNTY ROAD,No Data,30,HICKORY CREEK RD,2 - WET,3 - RAIN,UNSAFE SPEED (TXTRC 545.351),TX6FRE0NAPDZ,31,1 - MALE
19213933,0,0,N - NOT INJURED,1,0,UNSAFE SPEED,44869,11,0,FRIDAY,14:00 - 14:59,N/A,33.14977695,-97.13973052,No Data,COUNTY ROAD,No Data,30,HICKORY CREEK RD,2 - WET,3 - RAIN,DRIVING WHILE LICENSE INVALID (TXTRC 521.457),TX6FRE0NAPE0,23,2 - FEMALE
19216672,1,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44869,11,1,FRIDAY,22:00 - 22:59,UNKNOWN,33.21290419,-97.09079247,No Data,US & STATE HIGHWAYS,No Data,45,FM 426,1 - DRY,1 - CLEAR,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY, FAIL TO GIVE INFORMATION ACCIDENT-ATTENDED VEHICLE","10377966, 10377966",33,2 - FEMALE
19216672,1,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44869,11,1,FRIDAY,22:00 - 22:59,UNKNOWN,33.21290419,-97.09079247,No Data,US & STATE HIGHWAYS,No Data,45,FM 426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,16,1 - MALE
19216672,1,0,B - SUSPECTED MINOR INJURY,0,1,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44869,11,1,FRIDAY,22:00 - 22:59,UNKNOWN,33.21290419,-97.09079247,No Data,US & STATE HIGHWAYS,No Data,45,FM 426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,17,1 - MALE
19228649,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44869,11,0,FRIDAY,17:00 - 17:59,N/A,33.17864443,-97.08454635,No Data,CITY STREET,No Data,30,EDWARDS RD,2 - WET,3 - RAIN,NO CHARGES,No Data,25,1 - MALE
19236329,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44869,11,0,FRIDAY,09:00 - 09:59,NOT REPORTED,33.18739534,-97.10896724,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,26,1 - MALE
19236329,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44869,11,0,FRIDAY,09:00 - 09:59,NOT REPORTED,33.18739534,-97.10896724,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,44,1 - MALE
19210566,0,0,N - NOT INJURED,1,0,DISREGARD STOP SIGN OR LIGHT,44870,11,0,SATURDAY,10:00 - 10:59,E WINDSOR DR,33.24463418,-97.12240246,No Data,CITY STREET,No Data,35,STUART RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,31,1 - MALE
19210566,0,0,N - NOT INJURED,1,0,DISREGARD STOP SIGN OR LIGHT,44870,11,0,SATURDAY,10:00 - 10:59,E WINDSOR DR,33.24463418,-97.12240246,No Data,CITY STREET,No Data,35,STUART RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,29,2 - FEMALE
19210566,0,0,N - NOT INJURED,1,0,DISREGARD STOP SIGN OR LIGHT,44870,11,0,SATURDAY,10:00 - 10:59,E WINDSOR DR,33.24463418,-97.12240246,No Data,CITY STREET,No Data,35,STUART RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,12,1 - MALE
19211310,0,0,N - NOT INJURED,1,0,BACKED WITHOUT SAFETY,44870,11,0,SATURDAY,17:00 - 17:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,10,S BONNIE BRAE ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,1 - MALE
19211423,0,0,N - NOT INJURED,1,0,BACKED WITHOUT SAFETY; DRIVER INATTENTION,44870,11,0,SATURDAY,08:00 - 08:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,30,FM0426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,24,1 - MALE
19211423,0,0,N - NOT INJURED,1,0,BACKED WITHOUT SAFETY; DRIVER INATTENTION,44870,11,0,SATURDAY,08:00 - 08:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,30,FM0426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,28,1 - MALE
19211716,0,0,N - NOT INJURED,1,0,FLEEING OR EVADING POLICE; UNDER INFLUENCE - ALCOHOL,44870,11,0,SATURDAY,02:00 - 02:59,LINDSEY ST,33.19874156,-97.1381066,6,CITY STREET,"4 OR MORE LANES, DIVIDED",35,US0377,1 - DRY,1 - CLEAR,"DRIVING WHILE INTOXICATED, EVADING ARREST DETENTION WITH VEHICLE.",No Data,23,1 - MALE
19212141,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44870,11,0,SATURDAY,16:00 - 16:59,US0377,33.23100661,-97.1327863,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,18,1 - MALE
19212141,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44870,11,0,SATURDAY,16:00 - 16:59,US0377,33.23100661,-97.1327863,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,78,1 - MALE
19212143,1,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44870,11,1,SATURDAY,14:00 - 14:59,N/A,33.19720643,-97.13901489,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0377,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,29,1 - MALE
19212143,1,0,A - SUSPECTED SERIOUS INJURY,0,1,CHANGED LANE WHEN UNSAFE,44870,11,1,SATURDAY,14:00 - 14:59,N/A,33.19720643,-97.13901489,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0377,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,26,1 - MALE
19212145,1,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED; ILL (EXPLAIN IN NARRATIVE),44870,11,1,SATURDAY,16:00 - 16:59,US0377,33.230697,-97.13279659,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,78,1 - MALE
19212145,1,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED; ILL (EXPLAIN IN NARRATIVE),44870,11,1,SATURDAY,16:00 - 16:59,US0377,33.230697,-97.13279659,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,57,1 - MALE
19212145,1,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED; ILL (EXPLAIN IN NARRATIVE),44870,11,1,SATURDAY,16:00 - 16:59,US0377,33.230697,-97.13279659,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,52,2 - FEMALE
19212145,1,0,C - POSSIBLE INJURY,0,1,FAILED TO CONTROL SPEED; ILL (EXPLAIN IN NARRATIVE),44870,11,1,SATURDAY,16:00 - 16:59,US0377,33.230697,-97.13279659,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,85,2 - FEMALE
19212146,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44870,11,0,SATURDAY,19:00 - 19:59,UNKNOWN,33.19294321,-97.12421909,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",35,FM2181,1 - DRY,1 - CLEAR,"FMFR, NO DL","10454042, 10454042",34,2 - FEMALE
19212146,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44870,11,0,SATURDAY,19:00 - 19:59,UNKNOWN,33.19294321,-97.12421909,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",35,FM2181,1 - DRY,1 - CLEAR,NO CHARGES,No Data,52,2 - FEMALE
19212146,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44870,11,0,SATURDAY,19:00 - 19:59,UNKNOWN,33.19294321,-97.12421909,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",35,FM2181,1 - DRY,1 - CLEAR,NO CHARGES,No Data,17,1 - MALE
19212147,0,0,N - NOT INJURED,1,0,TURNED IMPROPERLY - WRONG LANE,44870,11,0,SATURDAY,11:00 - 11:59,N/A,33.21465419,-97.14839246,No Data,CITY STREET,No Data,20,W HICKORY ST,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,55,2 - FEMALE
